#{"t_start": 1734312558.9648366, "env_id": "LunarLander-v3"}
r,l,t
272.991874,250,2929.792501
256.013911,233,2929.954548
281.371864,360,2930.213453
276.517789,269,2930.404847
299.841891,261,2931.40636
273.685305,237,2931.576957
282.668693,229,2931.742757
290.363712,232,2931.900512
308.438446,284,2932.108002
282.54244,251,2932.299212
273.999611,235,2932.46934
280.511042,230,2932.643115
282.034038,243,2933.613879
256.638158,240,2933.781488
300.561358,232,2933.935199
257.831451,255,2934.112304
254.041753,253,2934.298939
280.998218,261,2934.478296
275.201206,268,2934.665164
259.718473,241,2934.828752
292.481553,253,2935.777461
267.700075,247,2935.960563
270.691269,240,2936.147147
253.577394,250,2936.314726
301.608016,236,2936.495531
269.690609,250,2936.683971
278.969842,264,2936.875466
278.014461,268,2937.053387
273.461821,268,2938.009489
279.014638,256,2938.198846
297.214661,238,2938.360831
301.615336,252,2938.539831
291.551771,245,2938.722075
315.70485,291,2938.92022
294.769007,242,2939.088463
283.169522,245,2939.262971
303.163666,268,2940.205369
250.282212,245,2940.377192
295.747025,282,2940.560212
290.46024,246,2940.741818
312.602175,311,2940.987831
292.865708,249,2941.16169
263.193212,283,2941.366765
273.266653,242,2941.537961
278.299009,279,2942.516368
247.332887,257,2942.703567
279.000068,260,2942.89319
317.727402,293,2943.105582
305.826095,266,2943.327714
300.074909,279,2943.536067
245.929143,258,2943.723311
236.858221,246,2943.895439
191.598815,1000,2945.680927
299.143534,237,2945.844517
299.925109,253,2946.019098
288.746041,233,2946.188483
256.086708,255,2946.392194
267.697181,271,2947.376308
269.554372,249,2947.557594
281.726178,254,2947.743827
295.368269,273,2947.939112
299.082939,264,2948.135383
228.312119,256,2948.321272
259.130526,273,2948.510512
295.212335,248,2948.699703
252.197248,241,2949.638732
270.463548,286,2949.849351
291.908678,240,2950.028634
282.486381,264,2950.232342
264.857675,239,2950.407023
280.656556,247,2950.585161
255.333459,285,2950.790353
275.293268,252,2950.996314
229.558126,250,2951.939814
316.698019,328,2952.187225
281.053572,273,2952.388899
298.27533,233,2952.558093
308.981089,281,2952.744551
301.371583,246,2952.923946
260.847561,266,2953.122786
276.199634,268,2954.069517
264.883474,252,2954.252353
296.782242,237,2954.420346
278.890258,280,2954.625078
292.872841,266,2954.810798
276.965707,291,2955.025314
298.920571,255,2955.196379
285.982826,287,2955.400143
271.049662,268,2956.356931
246.094209,257,2956.543568
264.041266,269,2956.729803
300.971323,254,2956.90695
235.867763,263,2957.101527
272.772798,259,2957.306987
292.085691,247,2957.479726
297.993439,249,2957.653469
287.430521,258,2958.606865
295.802697,260,2958.793657
280.397832,238,2958.993527
227.846339,258,2959.179509
274.896449,246,2959.347609
294.669042,282,2959.535066
42.872211,209,2959.681491
275.098428,237,2959.860675
253.659111,254,2960.804247
263.668307,231,2960.976395
235.914938,247,2961.161665
233.237341,247,2961.336128
289.540573,248,2961.520163
264.301559,249,2961.695304
257.678101,249,2961.891883
280.871568,243,2962.062241
269.250647,240,2962.230026
300.135329,294,2963.196693
274.615446,261,2963.379266
277.554971,238,2963.552556
280.427108,263,2963.732201
298.263396,266,2963.923585
171.570815,1000,2965.64064
265.262882,253,2965.844005
287.179912,253,2966.037243
255.694361,243,2966.199736
263.723888,269,2966.385393
256.16974,266,2966.590056
282.857242,252,2966.769196
287.72194,256,2966.946236
264.177889,256,2967.90452
265.473287,260,2968.092799
221.087839,252,2968.268985
289.195036,259,2968.449125
260.937238,243,2968.620254
282.169574,238,2968.801145
252.486839,274,2968.999252
260.23538,282,2969.197025
267.158621,245,2970.161368
284.756698,258,2970.355705
298.071597,277,2970.550827
243.513252,235,2970.719131
285.437505,277,2970.902763
295.39156,281,2971.108888
300.306877,273,2971.29437
258.3425,255,2972.241252
285.217812,247,2972.417936
248.768969,252,2972.603603
271.956607,275,2972.793247
306.795927,283,2972.984256
271.381032,265,2973.173742
253.221996,246,2973.342673
287.350406,248,2973.515712
268.319961,249,2974.470136
63.186936,195,2974.620165
290.370071,252,2974.81285
291.894528,288,2975.040705
282.475132,251,2975.224783
265.361204,284,2975.431785
308.690123,263,2975.610721
246.326907,240,2975.781678
272.293672,253,2976.722693
262.088893,241,2976.89772
290.916247,245,2977.084247
305.707527,273,2977.273937
244.206322,242,2977.442739
286.683101,259,2977.64374
285.197275,272,2977.825959
285.749452,253,2977.995543
238.047435,272,2978.962091
247.399205,264,2979.158356
297.614064,286,2979.37391
298.321844,282,2979.569267
304.386503,296,2979.787352
262.358944,260,2979.966344
289.908716,231,2980.134028
279.294546,243,2980.308303
285.513011,240,2981.265546
259.579225,241,2981.440277
273.886397,254,2981.62033
285.133449,263,2981.805372
278.60355,239,2981.98677
288.520297,240,2982.166001
279.661695,231,2982.334345
267.035342,235,2982.50214
297.235312,283,2983.509179
287.770279,227,2983.668111
230.02541,250,2983.838772
272.439178,242,2984.011882
266.162708,259,2984.192235
285.840234,260,2984.365605
282.072972,256,2984.55529
275.603912,262,2984.733443
292.977925,275,2985.706682
272.249421,235,2985.884202
237.295512,229,2986.032187
276.839956,243,2986.199121
245.259288,274,2986.402055
288.537706,254,2986.582163
248.577932,263,2986.774997
287.77036,272,2986.97487
302.368056,252,2987.165314
274.069694,263,2988.129839
226.631718,255,2988.302869
273.112066,235,2988.464806
267.804369,229,2988.639104
261.642263,237,2988.811658
312.483009,266,2988.992648
264.510437,289,2989.197386
295.830047,250,2989.387937
258.246519,230,2990.314624
252.385636,249,2990.486227
284.994182,244,2990.670342
267.575394,288,2990.885316
247.776918,247,2991.055489
277.623069,233,2991.215806
289.806554,234,2991.380876
253.061046,237,2991.542642
281.64646,279,2992.500596
292.949214,291,2992.719055
260.330013,251,2992.893254
278.133511,227,2993.056794
248.485181,250,2993.226924
285.131877,260,2993.394121
277.093116,247,2993.573901
262.30322,257,2993.773349
271.409868,244,2994.713464
287.134946,230,2994.882815
224.864236,255,2995.071707
275.001289,241,2995.243301
248.910683,244,2995.402944
310.18048,235,2995.564309
233.116234,231,2995.718871
226.209929,233,2995.885345
269.481936,253,2996.850462
293.356966,272,2997.059933
287.932115,263,2997.244755
240.256579,250,2997.422985
285.688516,250,2997.60911
246.277958,243,2997.770876
267.338428,263,2997.952407
293.882966,233,2998.131798
298.221465,247,2998.310627
302.053589,258,2999.248802
277.142936,230,2999.420702
300.730335,229,2999.588394
301.878417,234,2999.752144
285.027632,247,2999.927669
277.377537,283,3000.135434
306.438557,258,3000.312778
291.364534,232,3000.472487
298.905184,269,3001.436139
288.86724,291,3001.658403
270.197798,241,3001.852328
242.015528,243,3002.020995
276.110846,234,3002.181195
183.343205,1000,3003.85008
281.753708,284,3004.040968
278.733923,265,3004.232862
261.79164,258,3004.406338
249.584795,236,3004.57703
252.165357,264,3004.763922
274.501294,277,3004.964546
278.841615,260,3005.160109
280.215594,250,3006.106576
294.292639,269,3006.305089
232.236294,288,3006.522686
272.332476,231,3006.692263
268.695918,244,3006.863337
297.821582,247,3007.047571
289.618126,252,3007.239981
276.917391,246,3007.421139
84.420654,179,3008.330707
278.368908,239,3008.503022
289.341045,250,3008.691798
278.457038,258,3008.874337
263.642927,236,3009.049339
271.623592,245,3009.236781
276.634106,247,3009.42165
291.117636,283,3009.632088
282.667921,256,3010.575119
252.409374,249,3010.753232
294.162542,248,3010.941144
290.158358,249,3011.116978
258.314407,235,3011.275944
266.160444,259,3011.464885
254.936311,231,3011.637775
298.899065,263,3011.828635
278.894012,271,3012.803933
282.731409,251,3012.991421
283.051043,234,3013.162777
272.1915,236,3013.336695
257.363428,236,3013.490464
247.01481,235,3013.660229
279.669771,225,3013.827957
240.463267,235,3013.986678
238.455778,233,3014.144429
273.302006,258,3015.101045
263.705124,222,3015.271306
280.43215,240,3015.458747
283.805717,308,3015.68617
293.422877,244,3015.860152
289.035973,231,3016.052763
289.552777,263,3016.232152
308.525646,264,3016.434041
299.601794,229,3017.35474
297.421306,246,3017.551235
235.164429,251,3017.731657
274.358039,279,3017.924934
256.783773,231,3018.09115
312.37937,281,3018.284372
298.241864,235,3018.440086
297.06034,259,3018.63368
267.840232,235,3019.551911
292.36216,249,3019.734724
280.806259,272,3019.926407
296.488502,283,3020.138939
263.63073,252,3020.312947
295.487413,242,3020.497209
288.326016,225,3020.65948
266.891445,242,3020.827112
281.55457,256,3020.991656
267.223753,288,3021.991644
298.465725,267,3022.194286
292.214213,247,3022.383066
261.913314,248,3022.56404
237.531561,246,3022.751839
268.213751,239,3022.916691
249.910003,243,3023.073235
276.971853,236,3023.233339
263.841202,258,3024.194754
260.31181,246,3024.372509
279.101875,232,3024.546242
284.800103,272,3024.741264
265.703709,290,3024.959129
282.736938,252,3025.158017
262.95859,263,3025.335902
285.228881,272,3025.521001
267.812604,237,3026.483039
289.680613,239,3026.652887
287.693499,229,3026.823336
293.373714,251,3026.999721
273.551163,257,3027.187001
178.489116,1000,3028.882251
282.472414,268,3029.077866
289.397288,235,3029.241032
237.537796,237,3029.397427
276.112163,236,3029.575342
253.461287,248,3029.738834
260.3013,238,3029.899677
282.502337,242,3030.083215
280.566124,274,3031.052877
267.284655,248,3031.232862
289.956884,236,3031.398363
266.070839,227,3031.555985
265.401579,239,3031.734946
276.315685,261,3031.916039
234.801728,240,3032.08825
275.585727,221,3032.243789
263.628008,250,3032.43297
255.616451,220,3033.342932
228.273703,232,3033.497157
264.686742,258,3033.669349
274.235977,254,3033.839595
291.69681,247,3034.015609
298.63199,240,3034.182061
266.86665,233,3034.337832
311.361362,252,3034.516957
278.512562,261,3035.492224
230.466366,297,3035.704643
294.783845,237,3035.869575
181.074567,1000,3036.846984
262.326801,230,3037.008873
289.110404,276,3037.961169
292.609456,274,3038.157963
260.359481,220,3038.304397
248.316161,226,3038.475643
287.049409,243,3038.655279
278.337392,245,3038.817254
236.010823,249,3038.979295
299.906137,257,3039.182282
274.299868,248,3040.115704
296.073606,253,3040.305034
275.428367,238,3040.469133
244.173801,239,3040.633814
287.643119,239,3040.820432
281.452534,270,3041.010444
229.433416,232,3041.160093
265.714457,237,3041.327085
263.993748,231,3041.493144
278.784863,254,3042.46463
246.24351,249,3042.639378
237.159425,251,3042.811101
265.955178,237,3042.982256
297.666725,272,3043.165359
288.275415,274,3043.381498
254.544988,244,3043.57048
245.693839,223,3043.729785
256.788917,267,3044.746102
254.74352,252,3044.915901
260.388998,228,3045.065173
274.98755,247,3045.249428
306.37198,289,3045.462045
272.668368,234,3045.62332
275.285086,236,3045.787637
264.705161,223,3045.948469
239.470337,240,3046.899101
279.281522,256,3047.08775
283.410493,245,3047.272805
283.140403,223,3047.439991
267.16083,275,3047.633262
299.205364,711,3048.240544
290.585751,239,3048.40223
278.749312,223,3049.319912
281.311641,271,3049.500019
285.567416,260,3049.690476
241.42207,241,3049.853849
254.335353,247,3050.031713
236.87489,236,3050.197487
267.020993,234,3050.369412
238.258005,235,3050.532073
273.797105,253,3051.489647
252.855855,244,3051.661969
253.164354,272,3051.876482
257.566438,235,3052.042751
300.131247,248,3052.228754
292.403518,241,3052.408205
311.767887,295,3052.644329
255.874282,258,3052.814244
287.7118,252,3053.769887
290.666846,264,3053.957453
257.859419,230,3054.123435
289.031674,229,3054.285184
271.382319,228,3054.457811
254.03366,235,3054.629384
307.633873,260,3054.819749
240.270564,246,3054.990078
236.17321,254,3055.161999
182.341749,1000,3056.948229
285.191352,253,3057.123172
254.595051,236,3057.292728
286.899161,230,3057.4571
289.497996,248,3057.631492
292.301995,236,3058.574629
271.292974,266,3058.764426
281.711867,275,3058.956873
292.89062,252,3059.129586
287.494406,269,3059.346134
268.889916,222,3059.508566
237.187119,250,3059.677937
260.483354,262,3059.868981
281.413449,232,3060.816969
292.885394,257,3060.998992
280.463506,298,3061.206248
62.612794,189,3061.334667
303.558609,268,3061.524151
276.186402,239,3061.721135
278.599418,290,3061.913713
277.771347,247,3062.098699
302.285234,266,3063.065977
309.40021,238,3063.25678
242.177652,244,3063.437937
295.461796,273,3063.655671
255.745694,250,3063.834847
292.929051,242,3064.016014
291.519127,256,3064.198076
292.244267,221,3064.359662
233.937347,228,3065.282472
258.505694,251,3065.463697
275.788402,257,3065.652604
270.6897,262,3065.835029
271.852023,235,3066.002443
256.197561,267,3066.202462
282.164949,271,3066.384727
48.636117,188,3066.510565
296.489223,262,3066.697199
240.536922,232,3067.645275
283.285121,243,3067.84397
231.893406,246,3068.012016
309.073391,270,3068.219768
300.313901,275,3068.428456
273.930918,238,3068.60144
271.521772,236,3068.780751
255.654492,253,3068.971254
249.593328,268,3069.930524
250.105084,238,3070.089417
274.129472,252,3070.269788
291.344086,256,3070.450599
255.190083,259,3070.650031
259.33205,235,3070.814015
245.431447,259,3070.998969
248.978872,249,3071.169275
241.923443,229,3072.092978
269.83692,267,3072.28221
252.903195,261,3072.463601
263.401346,251,3072.638327
280.489277,288,3072.856564
264.124683,240,3073.013596
294.100493,239,3073.174616
278.516067,236,3073.344935
234.629617,240,3074.306348
297.960066,273,3074.506236
270.501871,268,3074.70178
236.234555,261,3074.899559
246.629098,248,3075.085734
283.108432,247,3075.283009
291.125886,239,3075.453359
273.91085,250,3075.625831
318.554841,252,3076.58058
268.576593,258,3076.763928
247.903047,237,3076.933968
263.220901,268,3077.123977
248.010763,253,3077.306128
233.235775,252,3077.484777
252.40776,242,3077.655186
278.898178,268,3077.838836
272.869225,259,3078.798905
273.948726,257,3078.995335
280.538614,228,3079.153499
260.655908,231,3079.312166
291.209584,251,3079.50089
256.943053,262,3079.682406
252.647753,237,3079.843782
259.360656,239,3080.005899
278.421981,246,3080.1824
267.944352,252,3081.160446
276.200243,223,3081.3193
297.932356,256,3081.509928
306.841512,260,3081.705081
301.631886,282,3081.900332
261.549175,236,3082.059705
248.767976,253,3082.232531
289.7136,274,3082.433403
298.302651,274,3083.388284
259.11726,256,3083.562721
290.663932,259,3083.754514
283.267968,257,3083.950475
240.486706,257,3084.136207
248.927266,234,3084.293963
285.463032,275,3084.488284
291.659028,267,3084.680383
247.930863,262,3085.64861
279.703887,235,3085.820338
254.417497,257,3085.9913
255.442409,251,3086.177
289.976133,277,3086.368635
250.490285,267,3086.550946
287.092872,273,3086.746126
276.122511,249,3087.703298
244.365125,237,3087.86799
276.825132,240,3088.041326
303.793562,241,3088.226047
281.930858,231,3088.402061
135.21092,1000,3089.378408
278.04151,241,3090.311362
293.911557,255,3090.4822
152.157232,1000,3091.446601
248.449733,250,3091.622969
278.908713,264,3091.820554
263.226033,224,3092.750898
264.184381,247,3092.920799
256.364052,252,3093.089974
252.364902,249,3093.275441
241.747143,240,3093.431973
264.459885,281,3093.661816
18.043216,205,3093.791379
317.228981,230,3093.961387
303.483655,245,3094.886459
275.640075,234,3095.055906
309.035869,228,3095.228026
307.424487,281,3095.444929
287.299982,232,3095.624381
279.487336,227,3095.787988
276.611672,267,3095.974818
269.93012,258,3096.16233
303.942337,290,3096.384136
285.959907,246,3097.322924
255.977328,235,3097.488318
266.982876,710,3098.167516
244.515191,258,3098.341434
258.816424,257,3098.519291
267.8493,226,3098.682198
280.368392,238,3099.613565
244.736992,248,3099.782501
253.499857,244,3099.962629
298.060807,243,3100.145769
286.390053,258,3100.317967
283.67816,291,3100.532274
232.453529,236,3100.709765
268.532312,253,3100.888313
287.666014,256,3101.847117
268.025451,240,3102.019695
269.036158,260,3102.203998
291.706508,257,3102.388951
274.282694,260,3102.564232
284.179921,280,3102.763805
299.460679,314,3103.02912
272.712471,255,3103.217133
295.336144,249,3104.165217
246.489811,246,3104.341259
288.389494,297,3104.573354
266.670417,226,3104.733246
285.913708,226,3104.891499
172.143966,1000,3106.633635
304.686765,252,3106.815481
271.561515,258,3107.001328
256.67542,262,3107.184972
288.327552,241,3107.352977
258.726888,251,3107.535309
299.207733,278,3107.756393
249.875387,234,3107.924281
260.49773,283,3108.897961
281.217809,250,3109.079574
279.558922,266,3109.281435
278.799764,251,3109.470653
294.415067,238,3109.645922
245.512795,238,3109.80757
241.932912,251,3109.990678
263.184724,263,3110.167903
248.340213,245,3111.103322
252.489062,244,3111.271115
234.514652,246,3111.460722
259.997387,248,3111.635263
290.515362,273,3111.839979
281.866701,254,3112.040669
301.937286,283,3112.250567
282.239341,262,3112.440306
289.557162,239,3113.375405
262.784799,254,3113.561414
241.950697,235,3113.732809
289.622397,241,3113.902556
265.230081,239,3114.076518
289.782953,234,3114.252465
275.974063,248,3114.435318
263.593511,257,3114.62318
236.141067,252,3114.803192
254.051391,335,3115.881761
276.749592,226,3116.038985
256.311279,259,3116.212266
255.573731,239,3116.38012
284.532995,257,3116.566111
247.660891,252,3116.744149
278.645091,241,3116.936145
254.264183,232,3117.103419
273.765494,275,3118.067433
286.026786,248,3118.253049
241.367882,241,3118.417584
265.395892,250,3118.595883
302.881564,239,3118.774863
268.76492,248,3118.945851
242.442807,237,3119.110062
269.4614,253,3119.28437
263.750869,240,3120.247159
240.19534,233,3120.408823
288.235567,222,3120.574319
269.859678,242,3120.743488
236.550298,258,3120.924772
297.769339,276,3121.132711
260.402812,272,3121.329626
267.236087,235,3121.505263
249.375143,234,3122.444675
35.454512,221,3122.589422
268.547839,245,3122.766443
251.807264,249,3122.943212
259.844078,245,3123.102805
296.081104,256,3123.287145
304.472694,242,3123.452096
301.915664,261,3123.643153
255.362673,228,3123.797199
263.234029,252,3124.744509
290.004891,372,3125.031501
262.326645,221,3125.181315
254.702947,280,3125.414774
294.017192,223,3125.571918
273.055251,233,3125.733427
315.787889,294,3125.946197
306.00908,280,3126.923911
269.13461,229,3127.084489
263.667928,272,3127.279859
273.584928,226,3127.44103
287.994363,233,3127.614137
297.958011,235,3127.77951
278.47179,257,3127.962879
278.356866,287,3128.158875
285.061187,266,3129.109566
244.240177,246,3129.272032
275.782997,261,3129.449833
279.469944,281,3129.641165
272.426727,264,3129.834275
279.916322,253,3130.020571
274.27394,234,3130.188437
289.789404,232,3130.348741
280.103291,236,3130.526642
278.316065,261,3131.462448
261.418966,240,3131.632221
253.167321,240,3131.81282
297.06849,269,3132.005106
281.112101,271,3132.187548
304.073798,280,3132.383155
316.026019,255,3132.565762
286.122585,358,3133.65305
272.520064,283,3133.847665
294.41521,245,3134.030718
166.312111,1000,3135.058138
256.273257,258,3135.246697
270.309343,250,3136.195179
236.657608,242,3136.367055
168.637018,1000,3137.231726
302.067419,291,3137.456264
274.606059,277,3137.681584
254.274832,243,3138.619495
242.832846,242,3138.786279
240.885648,249,3138.951838
266.920619,245,3139.134351
247.501016,261,3139.316487
257.419757,240,3139.497335
266.087182,251,3139.671322
269.802655,245,3139.842295
263.287078,232,3140.779588
309.475451,259,3140.982407
296.837407,220,3141.134031
262.8611,272,3141.330135
298.074927,249,3141.497648
273.394729,230,3141.671719
292.890268,247,3141.864708
279.657807,241,3142.052942
272.047726,273,3142.241271
166.677835,1000,3144.158471
237.592119,239,3144.315182
295.977666,255,3144.510221
293.350498,231,3144.689593
260.884691,233,3144.848477
285.457169,281,3145.815881
258.407525,256,3145.990223
281.718794,234,3146.175849
268.168726,221,3146.33265
267.089699,248,3146.517416
289.6284,280,3146.70426
156.28675,1000,3148.672808
243.505038,229,3148.835498
286.754532,281,3149.042036
290.270568,259,3149.246605
277.285713,264,3149.434544
273.837104,276,3149.627238
262.625533,260,3149.803442
276.977752,245,3150.752723
286.523142,228,3150.922706
306.366989,250,3151.103364
285.700165,267,3151.284809
299.033378,249,3151.461236
292.412934,292,3151.673662
272.626999,265,3151.864205
245.279594,238,3152.025728
296.74323,254,3152.965987
273.126649,280,3153.168206
260.069917,238,3153.344871
251.870741,252,3153.525916
243.714618,253,3153.700823
171.257932,1000,3155.642955
276.98864,252,3155.833358
298.898921,237,3156.000971
267.214586,247,3156.180645
303.008981,257,3156.363176
304.053627,244,3156.532349
262.390868,238,3156.700168
264.616849,225,3156.861838
309.759615,301,3157.84986
237.21569,246,3158.030498
278.455671,249,3158.226107
272.121466,235,3158.390412
275.562454,251,3158.554682
163.572929,1000,3159.740556
300.794176,260,3160.702323
281.358564,236,3160.887837
284.75234,249,3161.067481
256.968841,253,3161.242445
268.864148,243,3161.405248
301.881179,284,3161.657129
247.111201,256,3161.841366
247.706566,258,3162.02149
275.224803,231,3162.966624
224.708479,233,3163.144737
279.525351,226,3163.307998
284.965224,249,3163.498575
268.673024,271,3163.680896
303.611887,277,3163.888006
262.940816,245,3164.07225
253.49695,234,3164.239859
278.581847,266,3165.184042
277.792065,259,3165.370521
273.051556,251,3165.540617
279.909174,248,3165.72595
289.63611,267,3165.904426
275.11083,233,3166.070307
285.267722,251,3166.24842
293.293735,244,3166.419212
232.779872,245,3167.346241
258.077343,234,3167.521284
279.407205,259,3167.696742
286.235409,234,3167.857045
255.551801,228,3168.012033
281.983374,265,3168.203336
278.700306,232,3168.373276
300.063439,237,3168.531189
182.059782,1000,3170.095503
290.169217,247,3170.269033
291.619085,263,3170.468597
282.199986,264,3170.660488
293.518809,237,3170.837378
283.687914,253,3171.024595
282.780237,244,3171.984329
282.115783,266,3172.169408
279.867786,267,3172.372424
286.321748,257,3172.56721
290.321461,237,3172.74731
253.887772,250,3172.925087
249.377684,262,3173.107115
288.697882,298,3173.325188
271.72173,243,3174.277863
291.15437,241,3174.467183
270.872651,261,3174.651327
304.452147,234,3174.816544
249.427071,251,3175.005491
258.038048,265,3175.192883
288.036475,243,3175.362365
238.57983,257,3175.547245
300.361896,235,3176.503613
225.434711,257,3176.691266
240.362192,250,3176.867597
303.535555,249,3177.042894
284.176807,253,3177.226518
290.414437,246,3177.41707
277.530954,231,3177.582188
234.633897,245,3177.753849
237.659189,233,3178.700062
282.797727,249,3178.881311
298.2448,252,3179.071431
281.856177,289,3179.282758
254.409561,264,3179.480223
298.723515,260,3179.657111
225.113481,260,3179.84079
232.116285,241,3180.003139
290.522987,236,3180.965773
291.360727,245,3181.151242
273.831883,280,3181.336302
261.732779,255,3181.519268
305.855163,239,3181.702097
290.154471,239,3181.879343
251.455568,249,3182.065076
286.680271,271,3182.256157
251.207274,242,3183.195439
272.652168,228,3183.356797
261.447766,235,3183.52407
239.308445,242,3183.68687
257.849745,258,3183.875242
291.203862,275,3184.065748
241.883364,251,3184.237031
279.29952,239,3184.407706
260.472645,259,3184.597256
262.125751,237,3185.527437
240.823123,235,3185.692417
246.996264,242,3185.875026
230.927009,250,3186.058273
298.94381,234,3186.218973
259.526371,272,3186.40038
291.127365,263,3186.599179
307.06446,262,3186.783889
293.370515,261,3187.720942
268.423704,274,3187.913695
285.767569,240,3188.091305
291.177188,279,3188.278882
278.623584,229,3188.450403
254.984017,247,3188.634814
286.728366,248,3188.819572
233.866853,244,3188.985753
257.696596,242,3189.92731
296.876974,279,3190.122494
248.936358,246,3190.30139
293.043457,273,3190.501302
277.999155,278,3190.697695
258.117511,253,3190.871174
248.959187,243,3191.054905
273.816774,269,3191.244876
285.725562,251,3192.197899
249.656605,252,3192.371576
283.789079,271,3192.558804
296.267399,246,3192.742894
281.737549,262,3192.927349
309.162453,245,3193.1153
291.285338,296,3193.326696
252.8292,234,3193.484485
274.510219,265,3194.449895
276.019616,261,3194.626868
301.672781,282,3194.824112
272.04504,243,3194.999999
297.396867,273,3195.194927
300.040549,293,3195.421172
301.043459,270,3195.624799
255.140178,257,3196.563169
245.406246,252,3196.745836
278.086141,229,3196.913637
297.9468,283,3197.112459
264.114768,230,3197.279455
254.817163,240,3197.453898
264.315027,259,3197.647299
268.857968,239,3197.824962
288.552195,260,3198.780119
258.280579,259,3198.966381
280.604635,260,3199.154923
239.317061,239,3199.329459
176.356774,1000,3200.406731
257.60482,256,3200.59546
291.244317,258,3201.539037
287.996525,270,3201.734854
240.622031,241,3201.910518
283.457286,292,3202.116155
262.059638,243,3202.283972
249.892264,249,3202.468528
271.987091,252,3202.64455
273.480675,252,3202.823674
312.418253,259,3203.787733
265.20606,271,3203.978562
280.426484,233,3204.138903
267.486141,287,3204.354361
281.20838,261,3204.540977
268.241044,249,3204.731718
301.610255,242,3204.913929
247.046475,237,3205.081736
269.681375,257,3206.034277
266.52343,238,3206.221583
278.976327,252,3206.414211
312.831611,266,3206.602995
282.727305,246,3206.793772
271.219361,268,3206.978873
292.713134,256,3207.17984
292.11321,255,3207.367183
269.463355,237,3208.301559
269.573865,261,3208.485443
283.838047,287,3208.678072
297.518436,270,3208.883795
246.361321,255,3209.058573
258.622281,250,3209.243878
270.735392,261,3209.426696
288.631927,269,3210.401223
296.022084,246,3210.584167
256.434742,232,3210.749153
271.418599,233,3210.918803
310.876897,229,3211.088668
307.78691,284,3211.274257
273.278407,235,3211.451776
274.215906,268,3211.643293
288.374971,391,3212.723368
311.325575,277,3212.919489
290.23987,242,3213.091577
268.108199,237,3213.258747
249.552668,250,3213.437852
270.277795,252,3213.62844
253.876638,260,3213.810501
232.208433,234,3213.968545
304.062657,268,3214.90916
301.437786,262,3215.089557
232.075965,245,3215.249207
307.687983,249,3215.439703
261.515055,260,3215.634275
279.485033,253,3215.840652
253.58025,243,3216.009971
256.048601,232,3216.17682
254.964093,231,3216.342103
247.613155,242,3217.294288
281.850363,265,3217.481627
244.222445,240,3217.655616
272.521035,263,3217.83204
275.716501,225,3217.995874
304.739934,245,3218.172064
279.062218,447,3218.617762
75.954144,189,3219.522518
278.496628,268,3219.717932
282.024406,260,3219.910528
255.081664,247,3220.084686
273.219858,234,3220.253337
309.6836,278,3220.450317
278.746506,247,3220.633756
255.502622,255,3220.812029
299.428048,287,3221.791976
287.45385,239,3221.962612
288.216558,237,3222.132887
294.984147,273,3222.339885
235.147308,244,3222.519218
274.416749,284,3222.716984
301.837769,259,3222.905447
261.757202,230,3223.066905
248.432765,231,3224.129087
247.325577,255,3224.310685
252.396382,251,3224.475491
268.976703,234,3224.635812
246.116081,241,3224.812647
271.01167,231,3224.97286
262.53425,255,3225.153976
257.965475,264,3225.335425
287.124326,277,3225.53669
251.847696,244,3226.485845
300.114572,244,3226.666579
287.840042,266,3226.846403
272.640086,256,3227.047916
264.185608,240,3227.215164
160.311763,1000,3229.156416
294.146231,248,3229.33526
261.298762,288,3229.559112
241.3005,241,3229.7406
281.130122,234,3229.918895
296.461514,243,3230.087037
273.731658,235,3230.259976
273.681601,233,3230.436235
279.425865,243,3231.399856
233.463318,240,3231.56838
297.467521,265,3231.748114
258.612432,246,3231.93098
255.673665,237,3232.088998
239.150899,241,3232.260657
299.33426,427,3232.690949
265.242805,238,3232.868518
236.481485,252,3233.822582
289.080999,250,3234.005806
306.297049,263,3234.213535
236.64603,259,3234.406655
251.470597,245,3234.570789
285.176324,277,3234.778932
161.49722,1000,3236.47239
259.799338,234,3236.642355
284.2155,260,3236.82634
286.812973,243,3237.013863
274.096484,233,3237.180503
237.589878,237,3237.347368
257.059018,246,3237.525887
287.209922,247,3238.470002
265.87741,261,3238.652881
273.554476,251,3238.837849
256.615656,240,3239.011996
311.203095,259,3239.205436
164.551304,1000,3241.104371
263.782144,300,3241.352233
246.617361,259,3241.54027
289.978326,253,3241.742056
266.704841,269,3241.930531
291.050948,268,3242.134273
295.960003,306,3242.360289
299.588507,273,3242.558628
249.68564,258,3243.508223
296.807888,276,3243.696647
256.006004,259,3243.886465
236.20347,245,3244.050512
241.350936,238,3244.208614
227.759517,243,3244.374434
277.311943,263,3244.571229
270.598684,275,3244.773045
289.596672,258,3245.729285
296.638175,251,3245.911172
289.24945,254,3246.103238
269.656688,241,3246.281892
294.865745,263,3246.468949
273.124956,256,3246.662831
275.848878,242,3246.858742
242.338866,242,3247.025988
259.470454,240,3247.96223
250.958628,233,3248.127562
260.783655,241,3248.306
278.553889,236,3248.479726
277.807619,259,3248.67927
260.454978,246,3248.854339
250.751478,255,3249.043898
281.537318,256,3249.235739
284.155701,257,3250.193309
258.514694,256,3250.387419
242.925242,248,3250.585447
259.542485,263,3250.763349
261.177814,270,3250.957037
