#{"t_start": 1737980080.6667604, "env_id": "LunarLanderTargetPos"}
r,l,t
-100.0,1,154.494612
303.371826,287,155.461319
-100.0,1,155.462616
-8.080371,156,155.546767
-100.0,1,155.547951
272.7585,475,155.808988
67.367992,244,155.939821
228.098758,438,156.178215
-100.0,1,156.179589
275.485021,391,156.390242
262.984321,327,157.363771
-100.0,1,157.36504
-39.389404,178,157.459602
234.565552,434,157.692284
235.607149,522,157.979437
-100.0,1,157.980608
247.63483,458,158.22896
293.316058,280,158.37856
303.219884,308,159.351724
299.399845,367,159.555675
238.685585,605,159.893594
251.903823,423,160.12812
-100.0,1,160.129467
266.324639,415,160.3567
-100.0,1,160.358007
-100.0,1,160.359055
-100.0,1,160.360037
-100.0,1,160.360987
228.15866,429,161.40886
244.264707,419,161.640335
303.656243,313,161.809925
-100.0,1,161.811125
-100.0,1,161.812162
267.031634,413,162.039843
-67.817197,253,162.176645
286.158407,406,163.212222
-100.0,1,163.213444
-100.0,1,163.214501
208.621448,468,163.469793
-100.0,1,163.471047
229.415696,389,163.68389
261.914734,360,163.881853
-100.0,1,163.883093
234.484561,425,164.113734
-100.0,1,164.115057
271.022164,367,165.127003
224.778671,397,165.346138
239.181865,349,165.53626
-100.0,1,165.537711
278.406063,320,165.711699
238.360045,374,165.916844
238.985591,376,166.120241
-100.0,1,166.1216
244.824204,309,167.119671
213.561189,371,167.322575
-100.0,1,167.324046
237.472163,558,167.635053
-100.0,1,167.636452
84.756375,215,167.750023
-52.253145,208,167.862448
-100.0,1,167.863626
243.185865,381,168.079496
-100.0,1,168.080853
271.293933,325,169.062865
-100.0,1,169.06414
277.443379,361,169.260636
280.795345,366,169.460831
-100.0,1,169.462091
246.962221,401,169.682156
210.867675,388,169.894163
257.500296,374,170.906914
-100.0,1,170.908349
287.180598,355,171.109315
-100.0,1,171.110522
-100.0,1,171.111581
-100.0,1,171.112596
-100.0,1,171.113606
249.685541,369,171.318788
-37.266449,138,171.395043
-100.0,1,171.396238
-100.0,1,171.397293
-100.0,1,171.39831
300.798487,344,171.591707
-100.0,1,171.593091
311.317892,331,171.776462
-100.0,1,171.777783
-100.0,1,171.778845
278.155092,312,171.947471
-100.0,1,171.948645
-100.0,1,171.949698
282.405972,332,172.929329
254.816482,391,173.141086
274.500308,313,173.307897
-100.0,1,173.309063
263.281281,390,173.519423
-100.0,1,173.520812
-100.0,1,173.521872
233.242941,383,173.729813
-100.0,1,173.731172
-100.0,1,173.732231
250.539367,372,174.747533
-100.0,1,174.748787
224.025152,385,174.95842
-9.881781,138,175.036792
307.310132,393,175.258678
205.255412,360,175.457033
-100.0,1,175.458274
-100.0,1,175.459349
253.397895,341,175.647385
-100.0,1,175.648779
227.423118,375,175.854001
-100.0,1,175.85534
-100.0,1,175.856377
-100.0,1,175.85737
-100.0,1,175.85834
-100.0,1,175.859291
-100.0,1,175.860262
-100.0,1,175.861238
307.001931,264,176.814762
-100.0,1,176.816119
-100.0,1,176.817176
58.053759,218,176.936093
-100.0,1,176.937365
246.018265,350,177.129858
-100.0,1,177.131298
254.002911,325,177.310079
-100.0,1,177.311388
262.550203,359,177.510212
299.492295,354,177.711842
-100.0,1,177.713047
-100.0,1,177.714144
-100.0,1,177.715138
-100.0,1,177.716084
-100.0,1,177.717085
257.232771,373,178.729726
242.04615,349,178.920986
-100.0,1,178.922454
-100.0,1,178.923525
-100.0,1,178.924522
257.108521,382,179.1312
-100.0,1,179.132534
280.803402,358,179.328837
242.374535,376,179.533171
-100.0,1,179.534494
-100.0,1,179.535521
-100.0,1,179.536513
-100.0,1,179.537468
-100.0,1,179.53844
253.499928,352,179.730567
-100.0,1,179.731963
240.145693,313,180.708118
-100.0,1,180.709278
227.000464,315,180.8911
-100.0,1,180.892524
282.669441,355,181.088998
265.699163,404,181.310959
-100.0,1,181.312168
211.864251,385,181.519677
-100.0,1,181.520975
-100.0,1,181.522043
-100.0,1,181.522996
286.817636,346,182.508811
-100.0,1,182.510206
303.008102,268,182.65287
284.631959,349,182.841262
-100.0,1,182.842646
-100.0,1,182.843687
220.192492,363,183.048118
-100.0,1,183.049309
275.393228,289,183.202243
258.716595,327,183.377295
245.5271,356,183.569098
-100.0,1,183.570273
230.095711,363,184.577111
-100.0,1,184.578394
241.605093,362,184.779025
-100.0,1,184.780261
-100.0,1,184.781322
302.303988,353,184.977729
-100.0,1,184.978941
273.288531,325,185.159724
291.006292,325,185.34111
276.51713,254,185.476665
-100.0,1,185.477958
-100.0,1,185.479005
262.773352,609,186.608604
246.984167,456,186.856291
-100.0,1,186.85781
-100.0,1,186.858904
267.909857,272,187.008685
278.52346,338,187.200719
-100.0,1,187.202073
268.001303,311,187.37523
-100.0,1,187.376434
-100.0,1,187.377499
274.469889,300,188.333742
-100.0,1,188.335121
240.85892,302,188.496691
-100.0,1,188.498066
280.797709,267,188.641781
305.734417,298,188.807358
213.622677,329,188.988511
-100.0,1,188.989846
228.430971,2398,191.09022
-100.0,1,191.091778
74.776763,153,191.173519
-100.0,1,191.174717
-100.0,1,191.175745
-100.0,1,191.176744
251.850784,324,192.16347
-100.0,1,192.164919
61.508797,206,192.275494
-100.0,1,192.276797
-100.0,1,192.277849
260.116368,318,192.452627
294.679498,309,192.626011
299.518613,275,192.776112
-100.0,1,192.777308
-100.0,1,192.778369
-100.0,1,192.779388
275.155994,268,192.924064
244.414715,311,193.093947
-100.0,1,193.095119
-100.0,1,193.096157
-100.0,1,193.097152
-100.0,1,193.09811
254.789571,288,194.066802
-100.0,1,194.068358
259.10724,276,194.216564
243.071022,296,194.376027
211.826095,378,194.581423
292.184208,343,194.768631
295.009286,273,194.917406
61.789119,190,195.017956
-100.0,1,195.019193
51.348679,199,195.127222
-100.0,1,195.128591
243.72259,348,196.141088
223.758832,367,196.339626
-100.0,1,196.340897
-100.0,1,196.341959
-100.0,1,196.34295
243.397991,373,196.54375
314.701513,311,196.719918
-100.0,1,196.721084
-100.0,1,196.722176
279.298944,290,196.88035
270.755573,296,197.041818
-100.0,1,197.043131
305.801948,287,198.011478
-100.0,1,198.012976
-100.0,1,198.014035
66.691058,192,198.116319
-100.0,1,198.117575
-100.0,1,198.118612
73.199445,190,198.21964
-100.0,1,198.220876
225.150741,609,198.550378
-100.0,1,198.551647
309.514995,266,198.695135
285.309033,284,198.847513
-100.0,1,198.848769
49.988404,209,198.959987
-100.0,1,198.961143
242.017395,289,199.97426
243.540335,319,200.15104
0.160916,156,200.236206
244.252764,333,200.421197
300.427308,277,200.572249
255.593352,282,200.730522
-100.0,1,200.73179
-100.0,1,200.732847
277.762674,299,200.89969
235.305938,311,201.908608
277.103656,313,202.085602
-100.0,1,202.086807
-100.0,1,202.087889
73.862926,180,202.186077
-100.0,1,202.187293
237.030689,312,202.360788
240.299388,332,202.54122
264.510965,408,202.765861
-100.0,1,202.767071
269.354748,347,202.957893
-100.0,1,202.959312
-100.0,1,202.960403
247.456836,307,203.980225
228.729543,313,204.154516
-100.0,1,204.155744
-100.0,1,204.156807
-100.0,1,204.157838
64.525948,175,204.251162
225.644785,325,204.428562
-100.0,1,204.429947
-100.0,1,204.431016
-100.0,1,204.431981
213.54119,310,204.598463
268.130748,306,204.765111
271.693915,305,204.935895
269.92673,323,206.018228
243.921142,296,206.185734
66.84972,194,206.293201
61.165798,180,206.397573
-100.0,1,206.398789
250.723956,313,206.573406
288.916346,314,206.75001
266.792472,325,206.928988
248.474294,275,207.8717
-100.0,1,207.872921
-100.0,1,207.87399
256.651542,333,208.052845
256.585092,247,208.190697
-100.0,1,208.191991
-100.0,1,208.193066
251.124688,310,208.366215
-100.0,1,208.367429
272.899818,312,208.543217
25.88186,203,208.655886
-100.0,1,208.657092
-100.0,1,208.65816
-100.0,1,208.659196
275.321816,311,208.83382
-100.0,1,208.835024
276.600539,263,209.791781
-100.0,1,209.793142
-100.0,1,209.794256
-100.0,1,209.79528
-100.0,1,209.796284
-100.0,1,209.797269
216.25025,289,209.957203
-100.0,1,209.958508
-100.0,1,209.959524
-100.0,1,209.960514
-100.0,1,209.961498
252.469955,254,210.097208
26.936482,198,210.202684
-100.0,1,210.203973
71.341033,195,210.307079
264.279031,438,210.545055
288.250115,284,210.696557
-100.0,1,210.697802
-100.0,1,210.698835
290.953142,300,210.868608
262.779334,262,211.823545
276.439597,349,212.018524
-100.0,1,212.019987
213.098205,298,212.18748
-100.0,1,212.188847
-100.0,1,212.189932
-100.0,1,212.190952
-100.0,1,212.191938
271.334574,306,212.363887
-100.0,1,212.365216
289.677176,245,212.500205
-100.0,1,212.501431
214.680251,326,212.683139
-100.0,1,212.684442
-100.0,1,212.685525
-100.0,1,212.686559
-100.0,1,212.687565
255.813651,317,213.677108
58.145032,196,213.784675
263.484935,246,213.916105
-17.028399,177,214.0104
-100.0,1,214.011592
75.382909,190,214.114065
299.839632,273,214.261471
299.476071,296,214.423589
-100.0,1,214.425081
331.716087,284,214.581038
-100.0,1,214.582316
-100.0,1,214.583369
-100.0,1,214.584368
-100.0,1,214.585337
-100.0,1,214.586345
236.481853,269,214.730441
263.489462,294,215.741194
-100.0,1,215.742553
-100.0,1,215.743634
248.194741,543,216.04719
-100.0,1,216.048573
67.269484,210,216.159427
-100.0,1,216.160577
291.257956,327,216.338139
-100.0,1,216.339393
310.889776,346,216.526433
-100.0,1,216.527816
299.962091,270,216.671934
261.384583,265,217.629467
-100.0,1,217.630846
238.997794,257,217.768851
-100.0,1,217.770174
-100.0,1,217.771192
-100.0,1,217.772131
266.886383,283,217.930026
278.945137,300,218.100259
268.2429,348,218.297185
-100.0,1,218.298565
248.154153,258,218.435866
-100.0,1,218.437141
-100.0,1,218.438221
239.435065,362,218.631384
-100.0,1,218.632627
-100.0,1,218.633695
64.255144,192,219.553756
-100.0,1,219.555016
-100.0,1,219.556098
-100.0,1,219.557108
-100.0,1,219.558069
-100.0,1,219.559048
-100.0,1,219.560065
-100.0,1,219.561028
70.126746,198,219.670298
266.007454,259,219.81289
250.48675,336,219.997255
-100.0,1,219.998636
292.077972,267,220.14168
-100.0,1,220.143054
279.629036,300,220.306606
306.369585,238,220.433407
-100.0,1,220.434585
-100.0,1,220.435608
-100.0,1,220.436566
230.910019,279,220.585459
-100.0,1,220.586699
-100.0,1,220.587735
254.638204,275,221.587426
250.676928,423,221.823182
-100.0,1,221.824522
236.068689,414,222.047887
-100.0,1,222.049147
-100.0,1,222.050183
-100.0,1,222.051166
-100.0,1,222.052133
-100.0,1,222.053102
-100.0,1,222.054091
-100.0,1,222.055006
-100.0,1,222.055955
-100.0,1,222.05688
-100.0,1,222.057901
-100.0,1,222.058839
248.363436,1324,223.604854
-100.0,1,223.60637
-100.0,1,223.607443
247.778547,313,223.780806
228.659891,330,223.96334
283.155382,253,224.102151
-100.0,1,224.103472
259.561864,269,224.251119
264.452586,325,224.431894
256.036584,450,225.495259
-100.0,1,225.496705
296.479693,313,225.672307
280.214805,340,225.864949
-100.0,1,225.866439
-100.0,1,225.867548
-100.0,1,225.868576
292.275976,228,225.993656
-100.0,1,225.995002
259.188181,237,226.123368
297.927884,308,226.292551
226.537904,1262,227.808518
302.350542,304,227.982252
287.618412,250,228.119507
304.990459,344,228.310401
295.359874,251,229.265052
-100.0,1,229.266562
-100.0,1,229.267656
247.823589,330,229.448255
-100.0,1,229.449644
-100.0,1,229.450692
-100.0,1,229.451688
259.729039,308,229.617543
-100.0,1,229.618944
88.386642,179,229.714199
252.35513,292,229.87422
226.497119,379,230.083228
-100.0,1,230.08457
311.813985,319,230.260575
-100.0,1,230.261809
298.515531,307,231.243038
283.294624,320,231.422321
-100.0,1,231.423694
278.519162,267,231.568504
255.038672,267,231.712549
257.342892,335,231.899018
-100.0,1,231.900403
-100.0,1,231.901471
257.231985,320,232.081115
-100.0,1,232.0824
267.486966,340,232.276217
292.394067,297,233.25741
-100.0,1,233.259282
-100.0,1,233.260389
-100.0,1,233.261413
255.558338,342,233.452824
-100.0,1,233.454247
-100.0,1,233.455285
-7.755044,169,233.548071
286.786201,299,233.716095
-6.300864,172,233.810845
-100.0,1,233.812266
222.986608,321,233.990637
271.017233,307,234.165018
300.932379,313,235.167441
270.379239,308,235.342877
-100.0,1,235.344263
-100.0,1,235.345293
-100.0,1,235.346291
-100.0,1,235.347256
-100.0,1,235.34826
285.433714,254,235.488469
292.66905,350,235.683688
273.806047,278,235.836154
251.815289,322,236.01463
-100.0,1,236.015895
243.637909,274,236.165585
-100.0,1,236.166802
269.501423,230,237.107942
233.33346,256,237.245052
-100.0,1,237.246377
-100.0,1,237.247441
-100.0,1,237.248429
-100.0,1,237.249345
245.610967,805,237.69027
-100.0,1,237.691784
283.293214,331,237.877925
277.514095,365,238.078189
278.378742,225,238.199514
295.306552,317,239.181942
-100.0,1,239.183232
-100.0,1,239.184261
-100.0,1,239.185579
282.234387,231,239.308395
296.890081,331,239.489504
-100.0,1,239.490828
273.855356,296,239.651414
224.507232,274,239.800756
-100.0,1,239.802136
-100.0,1,239.803172
229.532587,409,240.029137
-100.0,1,240.030361
-100.0,1,240.031406
-100.0,1,240.032401
-19.438315,179,240.128631
-100.0,1,240.129847
207.452876,1933,242.03039
287.882944,248,242.991224
277.759939,242,243.121195
258.142477,283,243.274669
295.798859,261,243.414835
-100.0,1,243.416138
87.399589,183,243.513335
-100.0,1,243.514524
216.639591,318,243.685948
285.712065,323,243.86252
302.889039,255,244.011187
-100.0,1,244.012448
-100.0,1,244.013534
258.574853,279,244.98335
290.192257,252,245.119543
-100.0,1,245.120853
240.578156,278,245.271362
232.469916,248,245.407368
262.432969,309,245.576416
260.094311,301,245.740252
246.581616,306,245.906579
287.83396,312,246.912919
-100.0,1,246.914139
236.443694,302,247.079172
-100.0,1,247.080518
-100.0,1,247.081566
284.980428,289,247.239183
268.929306,311,247.410959
268.200399,244,247.547468
294.268138,271,247.695697
-100.0,1,247.69687
236.789678,252,247.835438
-100.0,1,247.836747
-100.0,1,247.837805
292.567039,237,248.803973
-100.0,1,248.805196
260.955951,242,248.93825
318.457338,255,249.080118
268.31882,248,249.213202
305.505202,229,249.336052
-100.0,1,249.337346
-100.0,1,249.3384
248.231067,319,249.510821
304.204871,239,249.639028
249.877429,578,250.771511
-100.0,1,250.773089
-100.0,1,250.774176
250.102186,293,250.935848
-100.0,1,250.937195
-100.0,1,250.938633
291.903678,319,251.113599
-100.0,1,251.114831
297.697404,240,251.243229
-100.0,1,251.244445
-100.0,1,251.245486
231.478632,290,251.40113
-100.0,1,251.402473
-100.0,1,251.403525
-100.0,1,251.404501
258.05952,260,251.543669
-14.85343,180,251.63955
274.622148,227,251.760829
273.307936,321,252.742912
284.880569,240,252.878578
272.491663,257,253.015971
302.057891,247,253.147732
244.892288,235,253.273255
-100.0,1,253.27444
297.086171,318,253.447301
-100.0,1,253.448523
282.379504,235,253.585698
-100.0,1,253.586856
297.084335,235,253.717793
-100.0,1,253.719024
280.26641,327,254.728261
311.148302,326,254.908425
267.500907,286,255.067373
234.653746,271,255.215905
-100.0,1,255.21708
-100.0,1,255.218161
-100.0,1,255.219153
236.705812,281,255.372681
-100.0,1,255.373937
238.489202,241,255.505443
-100.0,1,255.506622
286.425718,239,255.637239
247.020098,241,256.579612
-100.0,1,256.581076
-100.0,1,256.582165
267.457907,252,256.718827
-100.0,1,256.720157
257.47488,301,256.888728
-100.0,1,256.890114
-100.0,1,256.891189
5.562788,178,256.992338
236.550644,252,257.13152
287.920652,243,257.264016
-100.0,1,257.265227
-100.0,1,257.266271
-100.0,1,257.26724
233.93724,306,257.436997
-100.0,1,257.438564
270.597618,288,257.5971
-100.0,1,257.59842
274.507984,263,258.557565
284.071389,298,258.720776
-100.0,1,258.722163
285.303616,246,258.854653
282.64214,232,258.979595
-100.0,1,258.980936
-100.0,1,258.982029
-100.0,1,258.983014
-100.0,1,258.98403
-100.0,1,258.984976
-9.03925,174,259.078807
-100.0,1,259.080003
269.56843,284,259.23531
-100.0,1,259.236577
251.195754,291,259.394407
287.339764,285,259.549084
205.672019,271,260.507832
-100.0,1,260.509001
-100.0,1,260.510058
252.968085,330,260.691347
262.482602,246,260.827942
-100.0,1,260.829188
-100.0,1,260.830257
303.08605,332,261.01296
273.16241,323,261.189119
258.277269,248,261.3231
293.194723,322,261.499634
273.138314,293,262.485861
-100.0,1,262.487395
290.274215,313,262.661323
305.421919,319,262.839427
-100.0,1,262.840677
271.08701,289,263.002403
-100.0,1,263.003706
284.178717,215,263.11991
306.784399,236,263.252543
237.497858,324,263.429538
299.69679,230,264.389258
-100.0,1,264.390725
292.616903,232,264.517083
-100.0,1,264.518448
249.295001,294,264.679773
-29.603826,123,264.746654
276.115142,262,264.888618
231.814948,309,265.058753
256.833707,307,265.226414
260.886472,230,265.350638
-100.0,1,265.351978
209.772683,266,266.32963
261.615323,286,266.491832
-100.0,1,266.493122
-100.0,1,266.494196
257.393665,243,266.62975
277.52111,227,266.7566
254.051709,314,266.933943
288.004392,265,267.080517
-100.0,1,267.081912
260.036567,246,267.217174
-100.0,1,267.218448
-100.0,1,267.21951
-100.0,1,267.220506
-100.0,1,267.221516
250.653339,233,267.350867
-100.0,1,267.352071
-100.0,1,267.353117
-100.0,1,267.354121
-100.0,1,267.355121
268.346518,286,268.34694
300.726236,296,268.508004
-100.0,1,268.509301
276.433473,244,268.640504
-100.0,1,268.641707
293.042418,265,268.786172
299.18155,227,268.90893
301.101927,253,269.047631
245.901539,239,269.174961
-100.0,1,269.176155
253.658293,246,269.306813
302.204832,293,270.290082
221.547534,324,270.467624
-100.0,1,270.468878
263.25052,235,270.596321
-100.0,1,270.597529
-100.0,1,270.598596
-100.0,1,270.599596
263.056947,257,270.740003
298.197073,291,270.902286
-100.0,1,270.903628
-100.0,1,270.904668
-100.0,1,270.905665
-100.0,1,270.906634
270.104105,273,271.056394
-100.0,1,271.057598
279.735902,218,271.173846
-100.0,1,271.175099
275.807166,236,271.301165
-100.0,1,271.302351
248.118839,292,272.279538
-100.0,1,272.281095
-100.0,1,272.28217
-100.0,1,272.283156
-100.0,1,272.284093
-100.0,1,272.28505
-100.0,1,272.286058
286.49432,316,272.458918
295.257105,260,272.598988
245.016888,234,272.724793
-100.0,1,272.725964
291.14081,270,272.876378
-100.0,1,272.877518
-100.0,1,272.878556
-100.0,1,272.879572
267.286497,292,273.037167
-100.0,1,273.038449
-100.0,1,273.039471
-100.0,1,273.040429
-100.0,1,273.0414
-100.0,1,273.042394
-100.0,1,273.043333
-100.0,1,273.044307
262.31453,329,273.222929
298.454249,207,274.155056
-100.0,1,274.156536
-100.0,1,274.157636
67.519607,166,274.24791
262.331497,230,274.373874
306.127541,314,274.548
281.88905,220,274.668719
259.13933,263,274.812216
228.336633,262,274.955199
247.294916,306,275.122036
-100.0,1,275.1234
266.296036,298,276.120537
264.0926,290,276.281931
-100.0,1,276.283339
291.869879,236,276.414625
-100.0,1,276.41585
278.905999,312,276.5917
-100.0,1,276.592947
-100.0,1,276.594046
235.807098,319,276.772624
260.51601,256,276.915355
265.299017,322,277.096652
-100.0,1,277.097933
262.574107,267,278.067323
280.288832,215,278.186356
296.552678,308,278.357883
-100.0,1,278.359302
-100.0,1,278.360341
-100.0,1,278.361333
282.306165,335,278.547618
-100.0,1,278.548974
-100.0,1,278.550044
-100.0,1,278.551061
-100.0,1,278.552028
-100.0,1,278.552995
289.528643,309,278.724677
237.596652,254,278.864691
295.372528,304,279.033579
-100.0,1,279.034988
-100.0,1,279.036041
-100.0,1,279.037097
-100.0,1,279.038133
61.101992,158,279.123766
-100.0,1,279.124955
-100.0,1,279.126005
-100.0,1,279.126994
258.653413,263,280.101166
276.262405,278,280.253695
291.416312,290,280.41313
48.970537,175,280.507737
294.534342,215,280.623806
304.50915,240,280.754252
-100.0,1,280.755453
-100.0,1,280.756475
276.278923,220,280.874468
287.210663,323,281.052881
-100.0,1,281.054136
-100.0,1,281.055191
-100.0,1,281.056162
-100.0,1,281.057145
295.165943,213,281.995357
268.917077,223,282.116302
279.75081,221,282.235413
-100.0,1,282.236665
280.676314,253,282.371937
281.558141,219,282.494397
-100.0,1,282.495688
253.661801,227,282.618885
-100.0,1,282.620214
262.845327,223,282.740198
-100.0,1,282.741511
-100.0,1,282.742567
-100.0,1,282.743544
309.213185,304,282.910562
297.537256,223,283.031601
246.19566,283,284.003694
278.50667,236,284.131551
280.358245,306,284.297877
309.829816,233,284.423194
249.765982,247,284.556083
268.480268,261,284.695619
-100.0,1,284.696961
279.064186,227,284.819576
281.828999,294,285.802433
44.38311,162,285.891457
-100.0,1,285.892705
-100.0,1,285.893759
-100.0,1,285.894756
-100.0,1,285.895735
291.010703,309,286.065806
-100.0,1,286.066998
-100.0,1,286.068057
-100.0,1,286.069055
-100.0,1,286.070012
255.696442,229,286.19277
-100.0,1,286.194097
290.505376,221,286.313566
244.69035,253,286.450647
-100.0,1,286.451897
273.034006,304,286.618854
-100.0,1,286.620235
-100.0,1,286.621331
261.840703,279,286.774758
-100.0,1,286.776014
271.74829,219,286.893283
238.038029,244,287.836508
-100.0,1,287.83788
269.406026,302,288.002292
263.897137,264,288.145615
259.774412,228,288.267767
-100.0,1,288.269082
-100.0,1,288.270132
297.663219,325,288.447588
-100.0,1,288.44884
272.508096,220,288.566787
309.854361,320,288.741025
280.026889,224,289.673797
-100.0,1,289.675379
20.447279,152,289.758971
-100.0,1,289.760144
30.64992,168,289.850621
51.403608,147,289.929021
297.297593,240,290.057261
-100.0,1,290.058464
304.656671,281,290.210843
303.655186,308,290.37729
-100.0,1,290.378681
278.79718,270,290.523637
-100.0,1,290.524785
277.22027,316,290.694755
-100.0,1,290.695957
-100.0,1,290.697021
-100.0,1,290.698036
-100.0,1,290.699011
-100.0,1,290.699923
-100.0,1,290.700886
-100.0,1,290.70182
275.121322,217,291.625643
280.05788,295,291.789308
259.492423,259,291.93329
-100.0,1,291.934679
284.81849,233,292.069462
-100.0,1,292.070699
-100.0,1,292.071781
-100.0,1,292.072809
-100.0,1,292.073824
277.333857,211,292.191341
-100.0,1,292.192556
239.310724,273,292.34236
288.503582,220,292.462275
-100.0,1,292.463577
-100.0,1,292.464606
-100.0,1,292.465625
268.862826,226,292.587952
250.401085,285,293.544765
-100.0,1,293.546234
-100.0,1,293.547261
277.181445,227,293.668411
29.325914,176,293.761976
-100.0,1,293.763126
266.808989,228,293.886232
-100.0,1,293.887616
271.26526,223,294.010352
231.355396,294,294.168345
-100.0,1,294.169674
257.233217,267,294.313135
292.699858,325,294.489913
273.972129,214,294.605369
291.415974,301,295.565108
272.974186,219,295.683752
-100.0,1,295.684983
221.067362,272,295.832884
-100.0,1,295.834116
-100.0,1,295.835175
264.48234,214,295.954839
13.312431,121,296.023021
278.915525,301,296.192888
231.832289,318,296.37237
249.008733,228,296.499052
234.724961,265,297.459521
-100.0,1,297.46091
-100.0,1,297.461991
-100.0,1,297.462986
291.195686,224,297.585836
-100.0,1,297.587156
-100.0,1,297.588241
260.124793,227,297.71422
264.070744,238,297.846076
245.674432,237,297.977131
-100.0,1,297.978305
303.920736,310,298.151206
241.453642,251,298.289202
293.109232,298,298.456197
-100.0,1,298.457559
-100.0,1,298.458615
